timestamp,epoch_time,cpu_percent,cpu_count,cpu_freq_current,cpu_freq_min,cpu_freq_max,memory_total_mb,memory_available_mb,memory_used_mb,memory_percent,swap_total_mb,swap_used_mb,swap_percent,disk_total_gb,disk_used_gb,disk_free_gb,disk_percent,disk_io_read_mb,disk_io_write_mb,disk_io_read_count,disk_io_write_count,network_sent_mb,network_recv_mb,network_packets_sent,network_packets_recv,network_err_in,network_err_out,network_drop_in,network_drop_out,process_count,top_cpu_process,top_cpu_percent,top_mem_process,top_mem_percent,load_average_1min,load_average_5min,load_average_15min
2025-10-05T00:14:55.864943,1759623295.8649352,3.7,12,869.5065833333333,400.0,3800.0,15704.48046875,11910.17578125,3794.3046875,24.2,4095.99609375,0.0,0.0,81.78233337402344,26.79110336303711,50.79303741455078,34.5,0.0,2.3320451059693643,62908,181557,0.0064128781114224,0.0065103310404692,210158,738910,0,0,0,82,1,python,0.2,python,1.192533878294585,2.21923828125,1.28369140625,0.71630859375
2025-10-05T00:15:01.875694,1759623301.875682,3.8,12,579.27725,400.0,3800.0,15704.48046875,11915.25390625,3789.2265625,24.1,4095.99609375,0.0,0.0,81.78233337402344,26.79109573364257,50.79304504394531,34.5,0.0,0.1273760159296177,62908,181615,0.0176675961588043,0.0182392536561566,210431,739188,0,0,0,82,1,python,0.2,python,1.192533878294585,2.04150390625,1.26220703125,0.71240234375
2025-10-05T00:15:07.891691,1759623307.8916793,0.6,12,521.0150833333333,400.0,3800.0,15704.48046875,11936.3125,3768.16796875,24.0,4095.99609375,0.0,0.0,81.78233337402344,26.7902946472168,50.79384613037109,34.5,0.0,2.4186815311631973,62908,181758,0.0047233532732892,0.0034301221012026,210487,739243,0,0,0,82,1,python,0.2,python,1.192533878294585,1.8779296875,1.2412109375,0.70849609375
2025-10-05T00:15:13.908575,1759623313.9085634,19.9,12,1330.1440833333334,400.0,3800.0,15704.48046875,11907.09375,3797.38671875,24.2,4095.99609375,0.0,0.0,81.78233337402344,26.79219436645508,50.79194641113281,34.5,0.0162303691683849,3.3486497668211865,62919,181972,0.0033400641551306,0.0068432245004396,210525,739298,0,0,0,82,1,python,0.3,python,1.192533878294585,1.7275390625,1.22021484375,0.70458984375
2025-10-05T00:15:19.931094,1759623319.9310815,2.4,12,664.9690833333333,400.0,3800.0,15704.48046875,11932.70703125,3771.7734375,24.0,4095.99609375,0.0,0.0,81.78233337402344,26.79123306274414,50.79290771484375,34.5,0.0207554376294918,3.6626861341793946,62920,182242,0.0005686399576378,0.0003072017593476,210539,739317,0,0,0,83,1,python,0.2,python,1.192533878294585,1.53515625,1.19580078125,0.70263671875
2025-10-05T00:15:25.948623,1759623325.9486146,2.4,12,934.5868333333332,400.0,3800.0,15704.48046875,11932.44921875,3772.03125,24.0,4095.99609375,0.0,0.0,81.78233337402344,26.791099548339844,50.79304122924805,34.5,0.0,3.8546215290774177,62920,182566,0.0005966870083052,0.000209989451794,210549,739329,0,0,0,84,1,python,0.2,python,1.192533878294585,1.412109375,1.17578125,0.69873046875
2025-10-05T00:15:31.964760,1759623331.9647472,7.1,12,1100.0251666666666,400.0,3800.0,15704.48046875,11932.4921875,3771.98828125,24.0,4095.99609375,0.0,0.0,81.78233337402344,26.793197631835938,50.79094314575195,34.5,0.0,0.0616831069219163,62920,182615,0.0041440167073209,0.0071622279423982,210598,739398,0,0,0,84,1,python,0.2,python,1.192533878294585,1.298828125,1.15625,0.69482421875
2025-10-05T00:15:37.988756,1759623337.9887486,6.2,12,836.4821666666666,400.0,3800.0,15704.48046875,11881.9609375,3822.51953125,24.3,4095.99609375,0.0,0.0,81.78233337402344,26.79237365722656,50.79176712036133,34.5,0.0,7.950617602529959,62920,183109,0.0034054587631136,0.0074258030190418,210635,739460,0,0,0,84,1,python,0.3,python,1.192533878294585,1.1943359375,1.13671875,0.69091796875
2025-10-05T00:15:44.007630,1759623344.0076232,4.7,12,844.5538333333334,400.0,3800.0,15704.48046875,11907.07421875,3797.40625,24.2,4095.99609375,0.0,0.0,81.78233337402344,26.79387283325196,50.79026794433594,34.5,0.0,0.0538670048987937,62920,183126,0.0005558330583612,0.0002780749764606,210649,739475,0,0,0,84,1,python,0.2,python,1.192533878294585,1.65966796875,1.234375,0.72509765625
2025-10-05T00:15:50.021661,1759623350.0216515,8.4,12,1042.0384166666668,400.0,3800.0,15704.48046875,11963.99609375,3740.484375,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.79399871826172,50.79014205932617,34.5,0.0,0.1734226538526996,62920,183202,0.0008000106879525,0.0008410816033498,210673,739499,0,0,0,84,1,python,0.3,python,1.192533878294585,1.4775390625,1.2099609375,0.72314453125
2025-10-05T00:15:56.034626,1759623356.0346184,8.4,12,561.94025,400.0,3800.0,15704.48046875,11953.96875,3750.51171875,23.9,4095.99609375,0.0,0.0,81.78233337402344,26.793052673339844,50.79108810424805,34.5,0.0,3.975133118434259,62920,183516,0.0177632137970614,0.021903385344397,210953,739803,0,0,0,84,1,python,0.0,python,1.192533878294585,1.43896484375,1.2060546875,0.72509765625
2025-10-05T00:16:02.052024,1759623362.0520124,0.9,12,594.4990833333334,400.0,3800.0,15704.48046875,11949.27734375,3755.203125,23.9,4095.99609375,0.0,0.0,81.78233337402344,26.793132781982425,50.79100799560547,34.5,0.0,4.12605934201257,62920,183771,0.0088348168968547,0.0112045035457339,211059,739936,0,0,0,84,1,python,0.2,python,1.192533878294585,1.32373046875,1.185546875,0.72119140625
2025-10-05T00:16:08.070173,1759623368.070165,2.0,12,773.5305000000002,400.0,3800.0,15704.48046875,11999.703125,3704.77734375,23.6,4095.99609375,0.0,0.0,81.78233337402344,26.79312515258789,50.791015625,34.5,0.0,0.0493299232971638,62920,183787,0.0,0.0001156803942451,211059,739940,0,0,0,84,1,python,0.2,python,1.192533878294585,1.29736328125,1.18212890625,0.72314453125
2025-10-05T00:16:14.087022,1759623374.0870118,5.4,12,549.4893333333333,400.0,3800.0,15704.48046875,12003.109375,3701.37109375,23.6,4095.99609375,0.0,0.0,81.78233337402344,26.79252243041992,50.79161834716797,34.5,0.0,3.744044703531415,62920,184016,5.769424703955404e-05,0.0001467716284577,211062,739944,0,0,0,84,1,python,0.2,python,1.192533878294585,1.193359375,1.162109375,0.71923828125
2025-10-05T00:16:20.102678,1759623380.1026669,2.7,12,540.0947500000001,400.0,3800.0,15704.48046875,12041.91015625,3662.5703125,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.793357849121094,50.7907829284668,34.5,0.0,3.946733537612489,62920,184330,0.0035734716536314,0.0064086594027795,211095,739996,0,0,0,84,1,python,0.3,python,1.192533878294585,1.63818359375,1.2568359375,0.75537109375
2025-10-05T00:16:26.121134,1759623386.121123,1.7,12,478.8266666666668,400.0,3800.0,15704.48046875,12022.33984375,3682.140625,23.4,4095.99609375,0.0,0.0,81.78233337402344,26.79492950439453,50.78921127319336,34.5,0.0,7.687291109875576,62920,184847,0.0031762965404394,0.0065345032045219,211121,740041,0,0,0,87,1,python,0.2,python,1.192533878294585,1.5869140625,1.25244140625,0.7568359375
2025-10-05T00:16:32.138682,1759623392.1386724,2.1,12,957.7940833333332,400.0,3800.0,15704.48046875,12048.6953125,3655.78515625,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.794906616210938,50.78923416137695,34.5,0.0,0.112950882292077,62920,184896,0.0001370870840947,0.0002795625622463,211130,740051,0,0,0,87,1,python,0.2,python,1.192533878294585,1.6201171875,1.26513671875,0.763671875
2025-10-05T00:16:38.156157,1759623398.156145,4.8,12,1164.6130833333334,400.0,3800.0,15704.48046875,12014.02734375,3690.453125,23.5,4095.99609375,0.0,0.0,81.78233337402344,26.797740936279297,50.786399841308594,34.5,0.0,0.044142285524331,62920,184902,0.0034050329032996,0.0062471299503033,211173,740095,0,0,0,87,1,python,0.2,python,1.192533878294585,1.5703125,1.26025390625,0.76513671875
2025-10-05T00:16:44.169620,1759623404.1696107,11.4,12,480.58391666666665,400.0,3800.0,15704.48046875,12048.6875,3655.79296875,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.797622680664062,50.78651809692383,34.5,0.0,8.508248909705033,62920,185439,0.0033981036545314,0.0072074306616647,211209,740150,0,0,0,87,1,python,0.2,python,1.192533878294585,1.60498046875,1.27294921875,0.77197265625
2025-10-05T00:16:50.187289,1759623410.1872768,1.4,12,522.8795833333332,400.0,3800.0,15704.48046875,12064.265625,3640.21484375,23.2,4095.99609375,0.0,0.0,81.78233337402344,26.7976303100586,50.7865104675293,34.5,0.0,0.027912607174959,62920,185443,5.847878842410006e-05,8.11412999272066e-05,211213,740155,0,0,0,87,1,python,0.2,python,1.192533878294585,1.357421875,1.23046875,0.76318359375
2025-10-05T00:16:56.203692,1759623416.203684,2.7,12,713.9893333333333,400.0,3800.0,15704.48046875,12049.6875,3654.79296875,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.79764938354492,50.78649139404297,34.5,0.0,0.0785612127392658,62920,185487,7.053795613735896e-05,0.0001350524463573,211217,740163,0,0,0,87,1,python,0.2,python,1.192533878294585,1.24853515625,1.2099609375,0.7587890625
2025-10-05T00:17:02.219537,1759623422.21953,10.2,12,587.5830833333333,400.0,3800.0,15704.48046875,11994.8984375,3709.58203125,23.6,4095.99609375,0.0,0.0,81.78233337402344,26.798812866210938,50.78532791137695,34.5,0.0,4.906313443022959,62920,185851,0.0051296184578757,0.0074878669336579,211281,740238,0,0,0,87,1,python,0.3,python,1.192533878294585,1.1484375,1.189453125,0.75439453125
2025-10-05T00:17:08.234550,1759623428.234537,1.1,12,550.219,400.0,3800.0,15704.48046875,11995.76953125,3708.7109375,23.6,4095.99609375,0.0,0.0,81.78233337402344,26.79745101928711,50.78668975830078,34.5,0.0,4.642684731969473,62920,186143,0.0040736035941192,0.008010379262277,211330,740307,0,0,0,87,1,python,0.0,python,1.1933298294898425,1.296875,1.2197265625,0.7666015625
2025-10-05T00:17:14.249738,1759623434.2497303,0.8,12,433.6518333333333,400.0,3800.0,15704.48046875,12043.05859375,3661.421875,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.797447204589844,50.78669357299805,34.5,0.0,0.5961466613554344,62920,186188,0.0,5.105124744595128e-05,211330,740309,0,0,0,87,1,python,0.2,python,1.1933298294898425,1.19287109375,1.19921875,0.76220703125
2025-10-05T00:17:20.267619,1759623440.267611,0.8,12,523.8718333333334,400.0,3800.0,15704.48046875,12062.35546875,3642.125,23.2,4095.99609375,0.0,0.0,81.78233337402344,26.797771453857425,50.78636932373047,34.5,0.0,0.0363500062062165,62920,186197,6.212159263757704e-05,0.0001259863932318,211334,740317,0,0,0,87,1,python,0.2,python,1.1933298294898425,1.08935546875,1.17578125,0.75927734375
2025-10-05T00:17:26.283551,1759623446.2835395,4.6,12,620.54425,400.0,3800.0,15704.48046875,12050.94140625,3653.5390625,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.7973861694336,50.7867546081543,34.5,0.0,3.3284035003402144,62920,186434,0.0061981640996403,0.0072225518438761,211377,740379,0,0,0,87,1,python,0.3,python,1.1933298294898425,1.001953125,1.15625,0.7548828125
2025-10-05T00:17:32.299564,1759623452.2995522,16.0,12,810.39025,400.0,3800.0,15704.48046875,11944.48828125,3759.9921875,23.9,4095.99609375,0.0,0.0,81.78233337402344,26.799190521240234,50.784950256347656,34.5,0.0,0.1337576139423213,62920,186523,0.0005988986004272,0.0068136208691274,211412,740433,0,0,0,87,1,python,0.0,python,1.1933298294898425,1.162109375,1.18701171875,0.76708984375
2025-10-05T00:17:38.314524,1759623458.3145158,4.4,12,1050.40775,400.0,3800.0,15704.48046875,11973.95703125,3730.5234375,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.79732131958008,50.78681945800781,34.5,0.0,0.2162575421389054,62920,186541,0.0005033972177433,0.0002070666980701,211419,740443,0,0,0,87,1,python,0.2,python,1.1933298294898425,1.14892578125,1.18359375,0.7685546875
2025-10-05T00:17:44.329557,1759623464.3295448,6.1,12,518.094,400.0,3800.0,15704.48046875,11963.0546875,3741.42578125,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.79651260375977,50.787628173828125,34.5,0.0,7.2753961930899775,62920,186974,0.003518034504928,0.0003453188134541,211444,740469,0,0,0,87,1,python,0.3,python,1.1933298294898425,0.9716796875,1.14404296875,0.759765625
2025-10-05T00:17:50.346805,1759623470.346793,5.4,12,538.0664166666667,400.0,3800.0,15704.48046875,11945.18359375,3759.296875,23.9,4095.99609375,0.0,0.0,81.78233337402344,26.797775268554688,50.7863655090332,34.5,0.0,3.146553585030419,62920,187172,0.0038213550206972,0.0135596212847144,211492,740564,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.97412109375,1.1416015625,0.76123046875
2025-10-05T00:17:56.363300,1759623476.3632884,2.4,12,470.8685,400.0,3800.0,15704.48046875,11968.94921875,3735.53125,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.797813415527344,50.78632736206055,34.5,0.0,0.1305005969682359,62920,187238,4.549235187573328e-05,9.367937267790372e-05,211495,740569,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.89599609375,1.12255859375,0.7568359375
2025-10-05T00:18:02.381524,1759623482.3815165,2.8,12,532.0183333333333,400.0,3800.0,15704.48046875,11983.58203125,3720.8984375,23.7,4095.99609375,0.0,0.0,81.78233337402344,26.79791259765625,50.78622817993164,34.5,0.0,0.0538727923050368,62920,187256,0.0018334319905675,0.0024636445252682,211548,740626,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.82421875,1.103515625,0.75244140625
2025-10-05T00:18:08.398540,1759623488.398533,4.2,12,808.9023333333333,400.0,3800.0,15704.48046875,11963.1875,3741.29296875,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.79869842529297,50.78544235229492,34.5,0.0,3.6290304494183534,62920,187512,0.0031157183138952,0.0065955024008608,211578,740677,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.7578125,1.0849609375,0.748046875
2025-10-05T00:18:14.413923,1759623494.413911,7.6,12,900.2551666666667,400.0,3800.0,15704.48046875,11958.76171875,3745.71875,23.9,4095.99609375,0.0,0.0,81.78233337402344,26.79772186279297,50.78641891479492,34.5,0.1000041061700198,0.3285849202729223,62926,187547,0.0036132710780884,0.0074139357068898,211606,740741,0,0,0,87,1,python,0.3,python,1.1933298294898425,0.79541015625,1.08203125,0.7509765625
2025-10-05T00:18:20.428111,1759623500.4281,3.4,12,514.8388333333334,400.0,3800.0,15704.48046875,11935.49609375,3768.984375,24.0,4095.99609375,0.0,0.0,81.78233337402344,26.79748916625977,50.786651611328125,34.5,0.0,3.6028083670643025,62926,187754,0.0022356888421898,0.003241978748746,211661,740801,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.7314453125,1.06396484375,0.74658203125
2025-10-05T00:18:26.447171,1759623506.4471598,3.9,12,723.7078333333334,400.0,3800.0,15704.48046875,11970.5,3733.98046875,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.79747009277344,50.78667068481445,34.5,0.0,3.690749740342609,62926,188022,0.000114078530472,0.0002121543781973,211667,740809,0,0,0,87,1,python,0.2,python,1.1933298294898425,0.6728515625,1.0458984375,0.7421875
2025-10-05T00:18:32.466225,1759623512.4662127,3.1,12,952.0805833333336,400.0,3800.0,15704.48046875,11965.14453125,3739.3359375,23.8,4095.99609375,0.0,0.0,81.78233337402344,26.798355102539062,50.78578567504883,34.5,0.0,0.0571103130358082,62926,188038,0.0067648646278433,0.0139350253892359,211751,740905,0,0,0,88,1,python,0.2,python,1.1933298294898425,0.61865234375,1.0283203125,0.73779296875
2025-10-05T00:18:38.482959,1759623518.4829502,9.5,12,537.2305833333334,400.0,3800.0,15704.48046875,12071.5703125,3632.91015625,23.1,4095.99609375,0.0,0.0,81.78233337402344,26.79764175415039,50.7864990234375,34.5,0.0,0.787516703303444,62926,188101,2.979866956865554e-05,0.0001737199034428,211753,740911,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.56884765625,1.01123046875,0.7333984375
2025-10-05T00:18:44.509641,1759623524.5096316,0.5,12,499.4685,400.0,3800.0,15704.48046875,12074.2890625,3630.19140625,23.1,4095.99609375,0.0,0.0,81.78233337402344,26.797645568847656,50.78649520874024,34.5,0.0,0.1237984385783947,62926,188175,3.418027897595568e-05,9.605291360372728e-05,211755,740916,0,0,0,89,1,python,0.3,python,1.1933298294898425,0.48095703125,0.9775390625,0.724609375
2025-10-05T00:18:50.523767,1759623530.523756,5.7,12,807.1959166666667,400.0,3800.0,15704.48046875,12090.984375,3613.49609375,23.0,4095.99609375,0.0,0.0,81.78233337402344,26.814285278320312,50.76985549926758,34.6,0.0,2.9806136483448644,62926,188372,0.0034310316571619,0.0068482675129571,211796,740967,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.4423828125,0.9609375,0.720703125
2025-10-05T00:18:56.540513,1759623536.5405064,2.6,12,451.25875,400.0,3800.0,15704.48046875,12046.62109375,3657.859375,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.79756164550781,50.78657913208008,34.5,0.0,7.577803208739233,62926,188876,0.0054789808876814,0.0089075640907779,211874,741051,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.40673828125,0.94482421875,0.716796875
2025-10-05T00:19:02.558690,1759623542.5586786,2.8,12,441.00483333333335,400.0,3800.0,15704.48046875,12027.69140625,3676.7890625,23.4,4095.99609375,0.0,0.0,81.78233337402344,26.797576904296875,50.786563873291016,34.5,0.0,0.0486806852884021,62926,188882,0.0014813380406119,0.0004532121091303,211900,741077,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.3740234375,0.9287109375,0.712890625
2025-10-05T00:19:08.577545,1759623548.577533,0.3,12,530.54475,400.0,3800.0,15704.48046875,12050.72265625,3653.7578125,23.3,4095.99609375,0.0,0.0,81.78233337402344,26.797584533691406,50.78655624389648,34.5,0.0,0.0558141930025088,62926,188894,3.4224727722286934e-05,7.573805486691274e-05,211902,741081,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.34375,0.9130859375,0.708984375
2025-10-05T00:19:14.597944,1759623554.597931,1.0,12,478.61533333333335,400.0,3800.0,15704.48046875,12107.41796875,3597.0625,22.9,4095.99609375,0.0,0.0,81.78233337402344,26.80261611938477,50.781524658203125,34.5,0.0,0.7571914389309193,62926,188942,0.0034200112397821,0.0068902375589071,211946,741132,0,0,0,89,1,python,0.3,python,1.1933298294898425,0.29052734375,0.88232421875,0.701171875
2025-10-05T00:19:20.617532,1759623560.6175196,1.7,12,471.028,400.0,3800.0,15704.48046875,12097.921875,3606.55859375,23.0,4095.99609375,0.0,0.0,81.78233337402344,26.803726196289062,50.78041458129883,34.5,0.0,0.0830621532767862,62926,189015,0.0032835887695592,0.0067569748635386,211988,741186,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.26708984375,0.86767578125,0.697265625
2025-10-05T00:19:26.634731,1759623566.634718,0.6,12,464.6239166666667,400.0,3800.0,15704.48046875,12126.76953125,3577.7109375,22.8,4095.99609375,0.0,0.0,81.78233337402344,26.797527313232425,50.78661346435547,34.5,0.0,0.2862887605134789,62926,189081,5.689842035166156e-05,0.0001499328848263,211991,741191,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.24560546875,0.85302734375,0.693359375
2025-10-05T00:19:32.651208,1759623572.6511958,0.9,12,581.0555833333333,400.0,3800.0,15704.48046875,12160.9921875,3543.48828125,22.6,4095.99609375,0.0,0.0,81.78233337402344,26.79753494262696,50.78660583496094,34.5,0.0,0.0441495851564836,62926,189090,4.8504182911175886e-05,0.000126491300533,211995,741197,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.2255859375,0.83837890625,0.689453125
2025-10-05T00:19:38.669610,1759623578.669598,4.3,12,936.3024166666664,400.0,3800.0,15704.48046875,12119.640625,3584.83984375,22.8,4095.99609375,0.0,0.0,81.78233337402344,26.79776382446289,50.786376953125,34.5,0.0,7.239515037193666,62926,189513,0.0064722872963475,0.0130182583628702,212071,741288,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.9287109375,0.97412109375,0.734375
2025-10-05T00:19:44.683814,1759623584.683802,0.6,12,425.6218333333333,400.0,3800.0,15704.48046875,12141.76171875,3562.71875,22.7,4095.99609375,0.0,0.0,81.78233337402344,26.799297332763672,50.78484344482422,34.5,0.0,0.3754133383251271,62926,189542,8.277370892934467e-05,8.24565682821058e-05,212074,741293,0,0,0,89,1,python,0.3,python,1.1933298294898425,0.78515625,0.94140625,0.7255859375
2025-10-05T00:19:50.698741,1759623590.6987288,2.2,12,481.62183333333337,400.0,3800.0,15704.48046875,12053.796875,3650.68359375,23.2,4095.99609375,0.0,0.0,81.78233337402344,26.79944229125977,50.784698486328125,34.5,0.0,0.0415632664591785,62926,189553,0.0006954059093092,0.000314407186083,212091,741312,0,0,0,89,1,python,0.3,python,1.1933298294898425,0.72216796875,0.92529296875,0.7216796875
2025-10-05T00:19:56.717587,1759623596.7175725,5.0,12,1552.4378333333334,400.0,3800.0,15704.48046875,12081.4140625,3623.06640625,23.1,4095.99609375,0.0,0.0,81.78233337402344,26.80091857910156,50.78322219848633,34.5,0.0,0.2252041801776678,62926,189579,0.0028937375766789,0.0063697719060434,212111,741367,0,0,0,89,1,python,0.0,python,1.1933298294898425,0.6640625,0.90966796875,0.7177734375
2025-10-05T00:20:02.733754,1759623602.733743,0.5,12,512.31475,400.0,3800.0,15704.48046875,12068.6328125,3635.84765625,23.2,4095.99609375,0.0,0.0,81.78233337402344,26.79912567138672,50.78501510620117,34.5,0.0,7.388940354561496,62926,190169,0.0031213877597087,0.0068489502587973,212142,741426,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.61083984375,0.89453125,0.7138671875
2025-10-05T00:20:08.751758,1759623608.7517464,0.3,12,446.68758333333335,400.0,3800.0,15704.48046875,12053.53125,3650.94921875,23.2,4095.99609375,0.0,0.0,81.78233337402344,26.79791259765625,50.78622817993164,34.5,0.0,2.566517715227118,62926,190318,0.0002099730378772,0.0003041043469331,212153,741442,0,0,0,89,1,python,0.2,python,1.1933298294898425,0.5615234375,0.87939453125,0.7099609375
